,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
,AAPL,AMZN,BABA,BIDU,FB,GOOGL,AAPL,AMZN,BABA,BIDU,FB,GOOGL,AAPL,AMZN,BABA,BIDU,FB,GOOGL,AAPL,AMZN,BABA,BIDU,FB,GOOGL,AAPL,AMZN,BABA,BIDU,FB,GOOGL,AAPL,AMZN,BABA,BIDU,FB,GOOGL
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-11,78.10838317871094,2409.0,205.39999389648438,99.55000305175781,213.17999267578125,1403.5899658203125,78.75250244140625,2409.0,205.39999389648438,99.55000305175781,213.17999267578125,1403.5899658203125,79.26249694824219,2419.669921875,206.63999938964844,100.16999816894531,215.0,1415.530029296875,76.80999755859375,2372.110107421875,202.3800048828125,98.72000122070312,210.3699951171875,1375.5,77.0250015258789,2374.699951171875,202.77999877929688,99.76000213623047,210.88999938964844,1376.7900390625,145946400,3259200,17920700,2763600,12911900,1635900
2020-05-12,77.21574401855469,2356.949951171875,200.30999755859375,97.47000122070312,210.10000610351562,1375.1800537109375,77.85250091552734,2356.949951171875,200.30999755859375,97.47000122070312,210.10000610351562,1375.1800537109375,79.92250061035156,2419.0,208.0500030517578,100.0,215.27999877929688,1414.3299560546875,77.72750091552734,2355.0,200.02000427246094,97.45999908447266,210.0,1374.510009765625,79.4574966430664,2411.85009765625,206.9499969482422,100.0,213.2899932861328,1408.219970703125,162301200,3074900,17826800,3438800,14704600,1695900
2020-05-13,76.2834243774414,2367.919921875,199.4600067138672,95.48999786376953,205.10000610351562,1348.3299560546875,76.9124984741211,2367.919921875,199.4600067138672,95.48999786376953,205.10000610351562,1348.3299560546875,78.98750305175781,2407.699951171875,204.67999267578125,98.9800033569336,210.77999877929688,1385.3299560546875,75.80249786376953,2337.800048828125,197.97999572753906,94.1500015258789,202.11000061035156,1328.010009765625,78.0374984741211,2366.800048828125,203.6199951171875,98.20999908447266,209.42999267578125,1376.1600341796875,200622400,4782900,22429700,4356900,20684600,2018400
2020-05-14,76.7520751953125,2388.85009765625,201.3000030517578,96.0199966430664,206.80999755859375,1356.8599853515625,77.38500213623047,2388.85009765625,201.3000030517578,96.0199966430664,206.80999755859375,1356.8599853515625,77.44750213623047,2391.3701171875,201.77000427246094,96.16999816894531,206.92999267578125,1357.3699951171875,75.38249969482422,2353.2099609375,194.02999877929688,90.94000244140625,200.69000244140625,1323.300048828125,76.12750244140625,2361.010009765625,195.5,93.19000244140625,202.55999755859375,1333.52001953125,158929200,3648100,20025900,3704900,17178900,1833000
2020-05-15,76.29830932617188,2409.780029296875,203.67999267578125,99.86000061035156,210.8800048828125,1373.06005859375,76.92749786376953,2409.780029296875,203.67999267578125,99.86000061035156,210.8800048828125,1373.06005859375,76.9749984741211,2411.0,204.49000549316406,100.05999755859375,211.33999633789062,1374.5799560546875,75.05249786376953,2356.3701171875,200.10000610351562,94.9000015258789,204.1199951171875,1339.0,75.0875015258789,2368.52001953125,200.6999969482422,95.18000030517578,205.27000427246094,1348.260009765625,166348400,4235000,17209500,3355000,19383200,2077200
2020-05-18,78.09599304199219,2426.260009765625,215.27999877929688,107.58999633789062,213.19000244140625,1385.1800537109375,78.73999786376953,2426.260009765625,215.27999877929688,107.58999633789062,213.19000244140625,1385.1800537109375,79.125,2433.0,215.47000122070312,108.16999816894531,214.63999938964844,1392.760009765625,77.58000183105469,2384.010009765625,210.3699951171875,101.51000213623047,210.94000244140625,1354.199951171875,78.2925033569336,2404.35009765625,212.5,101.83000183105469,212.14999389648438,1361.5799560546875,135178400,4357200,23556600,10040100,20151900,2354700
2020-05-19,77.64471435546875,2449.330078125,217.1999969482422,109.75,216.8800048828125,1374.4000244140625,78.28500366210938,2449.330078125,217.1999969482422,109.75,216.8800048828125,1374.4000244140625,79.62999725341797,2485.0,220.58999633789062,120.8499984741211,220.49000549316406,1392.489990234375,78.25250244140625,2428.969970703125,215.19000244140625,109.16000366210938,212.8300018310547,1373.760009765625,78.75749969482422,2429.830078125,216.72999572753906,117.80000305175781,213.27000427246094,1385.47998046875,101729600,4320500,21438100,19633500,31843200,1579300
2020-05-20,79.1547622680664,2497.93994140625,216.7899932861328,108.5199966430664,229.97000122070312,1409.1600341796875,79.80750274658203,2497.93994140625,216.7899932861328,108.5199966430664,229.97000122070312,1409.1600341796875,79.87999725341797,2500.010009765625,221.15699768066406,114.19999694824219,231.33999633789062,1412.030029296875,79.12999725341797,2467.27001953125,210.5800018310547,105.69999694824219,223.19000244140625,1387.4200439453125,79.16999816894531,2477.8701171875,220.0,110.69999694824219,223.5,1389.1600341796875,111504800,3998100,38324100,15446200,50162900,1913100
2020-05-21,78.56462097167969,2446.739990234375,212.16000366210938,110.02999877929688,231.38999938964844,1406.75,79.2125015258789,2446.739990234375,212.16000366210938,110.02999877929688,231.38999938964844,1406.75,80.22250366210938,2525.449951171875,214.5800018310547,111.52999877929688,237.1999969482422,1416.4599609375,78.96749877929688,2442.5400390625,209.52999877929688,106.72000122070312,231.1999969482422,1394.3900146484375,79.66500091552734,2500.0,211.2899932861328,107.12000274658203,234.72000122070312,1410.989990234375,102688800,5114400,29850700,9977100,47782600,1544700
2020-05-22,79.0704574584961,2436.8798828125,199.6999969482422,103.31999969482422,234.91000366210938,1413.239990234375,79.72250366210938,2436.8798828125,199.6999969482422,103.31999969482422,234.91000366210938,1413.239990234375,79.80750274658203,2469.85009765625,204.8800048828125,107.80999755859375,235.99000549316406,1417.0,78.8375015258789,2430.1298828125,198.99000549316406,102.73999786376953,228.74000549316406,1395.949951171875,78.94249725341797,2455.010009765625,203.22999572753906,106.26000213623047,231.50999450683594,1403.9000244140625,81803200,2867100,51979300,8231900,33925600,1427200
2020-05-26,78.53487396240234,2421.860107421875,201.72000122070312,108.36000061035156,232.1999969482422,1421.3699951171875,79.18250274658203,2421.860107421875,201.72000122070312,108.36000061035156,232.1999969482422,1421.3699951171875,81.05999755859375,2462.0,206.8000030517578,109.2300033569336,240.89999389648438,1445.1099853515625,79.125,2414.06005859375,201.0,105.33000183105469,231.6699981689453,1419.4000244140625,80.875,2458.0,205.94000244140625,106.0,239.77000427246094,1441.9599609375,125522000,3568200,28683200,6268800,33178300,2229500
2020-05-27,78.87703704833984,2410.389892578125,201.17999267578125,108.22000122070312,229.13999938964844,1420.280029296875,79.52749633789062,2410.389892578125,201.17999267578125,108.22000122070312,229.13999938964844,1420.280029296875,79.67749786376953,2413.580078125,202.99000549316406,108.87999725341797,230.55999755859375,1425.3499755859375,78.27249908447266,2330.0,196.75,106.01000213623047,221.1300048828125,1394.5999755859375,79.03500366210938,2404.989990234375,202.99000549316406,107.80000305175781,229.07000732421875,1420.0,112945200,5056900,23605400,4086500,34697600,1584200
2020-05-28,78.91175079345703,2401.10009765625,199.49000549316406,106.31999969482422,225.4600067138672,1418.239990234375,79.5625,2401.10009765625,199.49000549316406,106.31999969482422,225.4600067138672,1418.239990234375,80.86000061035156,2436.969970703125,202.3699951171875,107.66999816894531,231.6300048828125,1444.4599609375,78.90750122070312,2378.22998046875,197.6199951171875,104.8499984741211,224.0,1399.0799560546875,79.19249725341797,2384.330078125,199.0,106.45999908447266,224.3000030517578,1400.0,133560800,3190200,18763200,3649000,29377200,1758500
2020-05-29,78.83489990234375,2442.3701171875,207.38999938964844,106.55000305175781,225.08999633789062,1433.52001953125,79.48500061035156,2442.3701171875,207.38999938964844,106.55000305175781,225.08999633789062,1433.52001953125,80.2874984741211,2442.3701171875,207.8800048828125,106.69000244140625,227.49000549316406,1436.72998046875,79.11750030517578,2398.199951171875,196.6999969482422,102.5999984741211,222.8800048828125,1415.97998046875,79.8125,2415.93994140625,200.0,105.81999969482422,225.1999969482422,1420.4300537109375,153532400,3509900,43179500,6854000,23241500,1852200
2020-06-01,79.80439758300781,2471.0400390625,206.57000732421875,107.0999984741211,231.91000366210938,1434.8699951171875,80.4625015258789,2471.0400390625,206.57000732421875,107.0999984741211,231.91000366210938,1434.8699951171875,80.5875015258789,2476.929931640625,207.1999969482422,108.4800033569336,232.44000244140625,1441.5799560546875,79.30249786376953,2444.169921875,203.94000244140625,105.30999755859375,223.5,1422.280029296875,79.4375,2448.0,205.89999389648438,106.0199966430664,224.58999633789062,1425.699951171875,80791200,2928900,16169700,3922900,18223800,1258100
2020-06-02,80.17384338378906,2472.409912109375,214.3300018310547,107.2300033569336,232.72000122070312,1442.31005859375,80.83499908447266,2472.409912109375,214.3300018310547,107.2300033569336,232.72000122070312,1442.31005859375,80.86000061035156,2473.530029296875,214.57000732421875,108.72000122070312,233.0,1443.0,79.73249816894531,2445.31005859375,207.1699981689453,106.91999816894531,226.55999755859375,1421.6099853515625,80.1875,2467.0,207.2100067138672,107.7699966430664,230.94000244140625,1435.0,87642800,2529900,22485800,4434500,20919000,1172100
2020-06-03,80.6152114868164,2478.39990234375,218.61000061035156,112.44999694824219,230.16000366210938,1439.25,81.27999877929688,2478.39990234375,218.61000061035156,112.44999694824219,230.16000366210938,1439.25,81.55000305175781,2488.0,218.97000122070312,112.72000122070312,232.64999389648438,1449.010009765625,80.57499694824219,2461.169921875,213.75,108.19999694824219,228.52999877929688,1431.6199951171875,81.16500091552734,2468.010009765625,215.60000610351562,108.62000274658203,232.11000061035156,1442.699951171875,104491200,2671000,19999500,3997700,15380300,1386600
2020-06-04,79.92094421386719,2460.60009765625,218.0399932861328,109.05999755859375,226.2899932861328,1414.300048828125,80.58000183105469,2460.60009765625,218.0399932861328,109.05999755859375,226.2899932861328,1414.300048828125,81.40499877929688,2507.5400390625,220.0,113.62999725341797,231.6300048828125,1441.3199462890625,80.19499969482422,2450.010009765625,216.32000732421875,108.5199966430664,224.61000061035156,1406.010009765625,81.09750366210938,2477.429931640625,217.27999877929688,112.0999984741211,229.55999755859375,1436.780029296875,87560400,2948700,14962400,3945700,17041500,1349100
2020-06-05,82.19717407226562,2483.0,219.5500030517578,114.4000015258789,230.77000427246094,1440.02001953125,82.875,2483.0,219.5500030517578,114.4000015258789,230.77000427246094,1440.02001953125,82.9375,2488.64990234375,220.58999633789062,115.19999694824219,231.35000610351562,1446.300048828125,80.80750274658203,2437.1298828125,218.6999969482422,111.48999786376953,225.30999755859375,1407.6199951171875,80.8375015258789,2444.510009765625,220.0,111.86000061035156,226.7100067138672,1415.6400146484375,137250400,3306400,11983200,4270200,16750400,2132100
2020-06-08,82.68315124511719,2524.06005859375,219.0,117.02999877929688,231.39999389648438,1448.0400390625,83.36499786376953,2524.06005859375,219.0,117.02999877929688,231.39999389648438,1448.0400390625,83.4000015258789,2530.0,220.39999389648438,118.37999725341797,231.5500030517578,1449.0,81.83000183105469,2487.340087890625,215.3300018310547,115.62999725341797,227.41000366210938,1424.47998046875,82.5625,2500.199951171875,219.60000610351562,116.0,229.02999877929688,1426.280029296875,95654400,3970700,12731200,4545200,15466500,1693900
2020-06-09,85.29412841796875,2600.860107421875,220.72000122070312,115.83000183105469,238.6699981689453,1452.0799560546875,85.99749755859375,2600.860107421875,220.72000122070312,115.83000183105469,238.6699981689453,1452.0799560546875,86.40249633789062,2626.429931640625,220.72000122070312,116.76000213623047,239.77000427246094,1467.800048828125,83.00250244140625,2525.0,216.1999969482422,114.3499984741211,230.41000366210938,1442.3599853515625,83.03500366210938,2529.43994140625,216.30999755859375,115.38999938964844,231.52000427246094,1445.239990234375,147712400,5176000,14140100,2684200,27462900,1681200
2020-06-10,87.48853302001953,2647.449951171875,223.67999267578125,116.80999755859375,236.72999572753906,1464.699951171875,88.20999908447266,2647.449951171875,223.67999267578125,116.80999755859375,236.72999572753906,1464.699951171875,88.69249725341797,2722.35009765625,225.0,118.62999725341797,241.2100067138672,1472.77001953125,86.52249908447266,2626.260009765625,220.60000610351562,115.91999816894531,235.27999877929688,1454.3599853515625,86.9749984741211,2645.0,222.0,118.0,240.9600067138672,1461.510009765625,166651600,4946000,13372400,3179200,20720700,1588100
2020-06-11,83.28816986083984,2557.9599609375,215.24000549316406,111.83000183105469,224.42999267578125,1401.9000244140625,83.9749984741211,2557.9599609375,215.24000549316406,111.83000183105469,224.42999267578125,1401.9000244140625,87.76499938964844,2671.3798828125,219.9499969482422,114.08000183105469,232.88999938964844,1451.5999755859375,83.87000274658203,2536.22998046875,213.55999755859375,111.0,223.5500030517578,1398.4100341796875,87.32749938964844,2603.5,218.0,112.62999725341797,229.94000244140625,1441.030029296875,201662400,5800100,15560300,4004800,26708200,2357200
2020-06-12,84.00723266601562,2545.02001953125,217.63999938964844,116.2699966430664,228.5800018310547,1412.9200439453125,84.69999694824219,2545.02001953125,217.63999938964844,116.2699966430664,228.5800018310547,1412.9200439453125,86.94999694824219,2621.47998046875,219.5,116.8499984741211,231.66000366210938,1434.510009765625,83.55500030517578,2503.35009765625,213.8800048828125,114.1500015258789,224.5,1385.800048828125,86.18000030517578,2601.2099609375,218.5,114.5,229.89999389648438,1425.8599853515625,200146000,5436100,12716500,4428600,22091400,1833800
2020-06-15,85.04617309570312,2572.679931640625,217.02999877929688,116.81999969482422,232.5,1420.739990234375,85.74749755859375,2572.679931640625,217.02999877929688,116.81999969482422,232.5,1420.739990234375,86.41999816894531,2584.0,217.72000122070312,117.16999816894531,233.77000427246094,1425.0,83.1449966430664,2508.0,212.75,113.05999755859375,224.8000030517578,1387.199951171875,83.3125,2526.60009765625,214.11000061035156,113.38999938964844,225.08999633789062,1389.489990234375,138808800,3865100,17419900,3149100,15340300,1523400
2020-06-16,87.30008697509766,2615.27001953125,222.6199951171875,122.77999877929688,235.64999389648438,1446.469970703125,88.0199966430664,2615.27001953125,222.6199951171875,122.77999877929688,235.64999389648438,1446.469970703125,88.30000305175781,2620.0,224.83999633789062,128.27999877929688,238.4600067138672,1457.1700439453125,86.18000030517578,2576.0,220.10000610351562,122.19999694824219,233.0,1428.989990234375,87.86499786376953,2620.0,221.0,127.25,237.13999938964844,1449.0,165428800,3585600,17212400,9965200,15236700,1532400
2020-06-17,87.1785888671875,2640.97998046875,224.25,122.02999877929688,235.52999877929688,1452.5400390625,87.89749908447266,2640.97998046875,224.25,122.02999877929688,235.52999877929688,1452.5400390625,88.8499984741211,2655.0,225.0,123.70999908447266,237.58999633789062,1462.199951171875,87.77249908447266,2631.820068359375,222.5,121.11000061035156,231.72999572753906,1435.1300048828125,88.7874984741211,2647.5,224.39999389648438,123.0,235.0,1452.93994140625,114406400,2959300,12486700,3758400,19578100,1530500
2020-06-18,87.21330261230469,2653.97998046875,223.5399932861328,123.45999908447266,235.94000244140625,1434.1199951171875,87.93250274658203,2653.97998046875,223.5399932861328,123.45999908447266,235.94000244140625,1434.1199951171875,88.36250305175781,2659.639892578125,226.02999877929688,123.95999908447266,236.13999938964844,1452.969970703125,87.30500030517578,2636.110107421875,222.9199981689453,120.79000091552734,232.14999389648438,1426.239990234375,87.85250091552734,2647.010009765625,223.74000549316406,122.02999877929688,234.99000549316406,1449.8499755859375,96820400,2487800,10358800,2409600,15782500,1743100
2020-06-19,86.71490478515625,2675.010009765625,220.63999938964844,123.08000183105469,238.7899932861328,1424.6400146484375,87.43000030517578,2675.010009765625,220.63999938964844,123.08000183105469,238.7899932861328,1424.6400146484375,89.13999938964844,2697.429931640625,226.5,125.63999938964844,240.8300018310547,1444.5,86.2874984741211,2659.0,220.08999633789062,122.30999755859375,235.5500030517578,1419.0,88.66000366210938,2678.080078125,226.3800048828125,124.94000244140625,237.7899932861328,1440.0,264476000,5777000,19545200,3805300,30081300,2639200
2020-06-22,88.98370361328125,2713.820068359375,221.41000366210938,123.08000183105469,239.22000122070312,1450.6600341796875,89.71749877929688,2713.820068359375,221.41000366210938,123.08000183105469,239.22000122070312,1450.6600341796875,89.86499786376953,2715.0,222.0800018310547,123.23999786376953,240.6999969482422,1450.949951171875,87.7874984741211,2669.0,219.44500732421875,120.12000274658203,236.91000366210938,1419.18994140625,87.83499908447266,2684.5,220.9199981689453,122.37000274658203,238.55999755859375,1425.010009765625,135445200,3208800,13303600,2816400,18917800,1472100
2020-06-23,90.8830337524414,2764.409912109375,228.75,123.33000183105469,242.24000549316406,1463.97998046875,91.63249969482422,2764.409912109375,228.75,123.33000183105469,242.24000549316406,1463.97998046875,93.09500122070312,2783.110107421875,230.22500610351562,124.0,245.19000244140625,1475.199951171875,90.56749725341797,2718.0400390625,224.52999877929688,122.5,239.86000061035156,1445.0,91.0,2726.02001953125,225.1199951171875,123.80999755859375,241.27999877929688,1452.0,212155600,4231700,18263400,2504300,24017900,1887600
2020-06-24,89.27877044677734,2734.39990234375,226.22000122070312,121.37000274658203,234.02000427246094,1432.699951171875,90.01499938964844,2734.39990234375,226.22000122070312,121.37000274658203,234.02000427246094,1432.699951171875,92.19750213623047,2796.0,231.02999877929688,122.93000030517578,243.22000122070312,1475.7900390625,89.62999725341797,2721.0,224.2519989013672,119.4000015258789,232.67999267578125,1430.0,91.25,2780.0,228.3000030517578,122.05000305175781,241.1999969482422,1463.280029296875,192623200,4526600,12159500,3335800,20834900,1579600
2020-06-25,90.46399688720703,2754.580078125,222.16000366210938,123.7300033569336,235.67999267578125,1441.0999755859375,91.20999908447266,2754.580078125,222.16000366210938,123.7300033569336,235.67999267578125,1441.0999755859375,91.25,2756.22998046875,224.69000244140625,123.76000213623047,237.3000030517578,1442.3199462890625,89.39250183105469,2712.139892578125,220.8699951171875,120.38999938964844,232.74000549316406,1419.5400390625,90.17500305175781,2739.550048828125,224.58999633789062,120.38999938964844,234.6199951171875,1431.219970703125,137522400,2968700,14953100,2194300,18704300,1197900
2020-06-26,87.68441772460938,2692.8701171875,215.7100067138672,121.80000305175781,216.0800018310547,1362.5400390625,88.40750122070312,2692.8701171875,215.7100067138672,121.80000305175781,216.0800018310547,1362.5400390625,91.33000183105469,2782.570068359375,222.25999450683594,124.97000122070312,233.08999633789062,1437.02001953125,88.25499725341797,2688.0,213.5,120.93000030517578,215.39999389648438,1355.0,91.10250091552734,2775.06005859375,222.2100067138672,123.25,232.63999938964844,1432.6300048828125,205256800,6500800,19340600,2598200,76343900,4882000
2020-06-29,89.70525360107422,2680.3798828125,215.02000427246094,121.29000091552734,220.63999938964844,1397.1700439453125,90.44499969482422,2680.3798828125,215.02000427246094,121.29000091552734,220.63999938964844,1397.1700439453125,90.5425033569336,2696.800048828125,216.5,122.3499984741211,220.75,1398.0,87.81999969482422,2630.080078125,211.82000732421875,118.5199966430664,207.11000061035156,1351.6500244140625,88.3125,2690.010009765625,215.02999877929688,121.01000213623047,209.75,1360.3399658203125,130646000,4223400,12333000,2045700,58514300,2253700
2020-06-30,90.4540786743164,2758.820068359375,215.6999969482422,119.88999938964844,227.07000732421875,1418.050048828125,91.19999694824219,2758.820068359375,215.6999969482422,119.88999938964844,227.07000732421875,1418.050048828125,91.49500274658203,2769.6298828125,216.42999267578125,121.9800033569336,227.5,1424.0,90.0,2675.030029296875,212.88999938964844,119.12000274658203,218.47000122070312,1386.9300537109375,90.0199966430664,2685.070068359375,215.74000549316406,120.3499984741211,220.58999633789062,1396.8800048828125,140223200,3769700,12933800,2263100,33927100,2014300
2020-07-01,90.2829818725586,2878.699951171875,215.9499969482422,120.62999725341797,237.5500030517578,1442.0,91.02749633789062,2878.699951171875,215.9499969482422,120.62999725341797,237.5500030517578,1442.0,91.83999633789062,2895.0,216.5500030517578,121.13999938964844,239.0,1448.47998046875,90.97750091552734,2754.0,214.74000549316406,119.1500015258789,227.55999755859375,1414.1800537109375,91.27999877929688,2757.989990234375,215.80999755859375,119.88999938964844,228.5,1419.1700439453125,110737200,6363400,11788100,2116400,43399700,2109100
2020-07-02,90.2829818725586,2890.300048828125,223.60000610351562,123.30000305175781,233.4199981689453,1469.9300537109375,91.02749633789062,2890.300048828125,223.60000610351562,123.30000305175781,233.4199981689453,1469.9300537109375,92.61750030517578,2955.56005859375,225.02499389648438,124.81999969482422,240.0,1488.52001953125,90.91000366210938,2871.10009765625,220.05999755859375,122.37000274658203,232.61000061035156,1451.0699462890625,91.9625015258789,2912.010009765625,221.85000610351562,123.22000122070312,239.0,1451.8399658203125,114041600,6593400,18128700,3011900,30633600,2860900
2020-07-06,92.69807434082031,3057.0400390625,240.0,132.92999267578125,240.27999877929688,1499.6500244140625,93.4625015258789,3057.0400390625,240.0,132.92999267578125,240.27999877929688,1499.6500244140625,93.94499969482422,3059.8798828125,240.47999572753906,133.13999938964844,240.39999389648438,1510.0,92.46749877929688,2930.0,232.82000732421875,128.0500030517578,232.27000427246094,1476.97998046875,92.5,2934.969970703125,233.30999755859375,129.00999450683594,233.75999450683594,1488.1500244140625,118655600,6880600,33702900,5763600,26206200,2235600
2020-07-07,92.41043853759766,3000.1201171875,236.50999450683594,127.83000183105469,240.86000061035156,1489.9200439453125,93.17250061035156,3000.1201171875,236.50999450683594,127.83000183105469,240.86000061035156,1489.9200439453125,94.65499877929688,3069.550048828125,241.3000030517578,132.0,247.64999389648438,1521.3199462890625,93.05750274658203,2990.0,236.1300048828125,127.81999969482422,238.82000732421875,1489.699951171875,93.85250091552734,3058.550048828125,241.00999450683594,130.0,239.41000366210938,1496.1300048828125,112424400,5257500,16491600,2804600,27887800,2118200
2020-07-08,94.56269073486328,3081.110107421875,257.67999267578125,130.63999938964844,243.5800018310547,1503.5999755859375,95.34249877929688,3081.110107421875,257.67999267578125,130.63999938964844,243.5800018310547,1503.5999755859375,95.375,3083.969970703125,258.489990234375,131.00999450683594,246.99000549316406,1511.1700439453125,94.08999633789062,3012.429931640625,244.02000427246094,128.05999755859375,236.58999633789062,1492.300048828125,94.18000030517578,3022.610107421875,244.86000061035156,131.00999450683594,238.11000061035156,1500.800048828125,117092000,5037600,39922700,2931300,29791300,1588300
2020-07-09,94.96934509277344,3182.6298828125,261.5799865722656,132.52999877929688,244.5,1518.6600341796875,95.75250244140625,3182.6298828125,261.5799865722656,132.52999877929688,244.5,1518.6600341796875,96.31749725341797,3193.8798828125,268.0,135.44000244140625,246.52999877929688,1529.1400146484375,94.67250061035156,3074.0,255.91000366210938,130.22999572753906,239.24000549316406,1495.5899658203125,96.26249694824219,3115.989990234375,265.54998779296875,134.00999450683594,245.0,1509.9300537109375,125642800,6388700,36803900,4189300,22174900,2091800
2020-07-10,95.1354751586914,3200.0,261.010009765625,132.3300018310547,245.07000732421875,1539.010009765625,95.91999816894531,3200.0,261.010009765625,132.3300018310547,245.07000732421875,1539.010009765625,95.9800033569336,3215.0,261.8999938964844,132.52999877929688,245.49000549316406,1541.3399658203125,94.70500183105469,3135.699951171875,255.7100067138672,130.27000427246094,239.32000732421875,1500.719970703125,95.33499908447266,3191.760009765625,260.2099914550781,130.75,243.69000244140625,1513.25,90257200,5486000,20335000,2065900,22982700,1795900
2020-07-13,94.69659423828125,3104.0,251.6699981689453,127.83999633789062,239.0,1512.22998046875,95.47750091552734,3104.0,251.6699981689453,127.83999633789062,239.0,1512.22998046875,99.95500183105469,3344.2900390625,265.6600036621094,133.86000061035156,250.14999389648438,1576.3599853515625,95.25749969482422,3068.389892578125,250.67999267578125,127.68000030517578,238.4199981689453,1506.56005859375,97.26499938964844,3251.06005859375,261.45001220703125,133.6999969482422,247.00999450683594,1549.93994140625,191649200,7720400,21568700,4685400,24674900,2147700
2020-07-14,96.263671875,3084.0,248.5800018310547,125.48999786376953,239.72999572753906,1520.8599853515625,97.05750274658203,3084.0,248.5800018310547,125.48999786376953,239.72999572753906,1520.8599853515625,97.25499725341797,3127.3798828125,249.75,126.1500015258789,240.3300018310547,1522.800048828125,93.87750244140625,2950.0,241.22999572753906,122.5,232.02999877929688,1485.9300537109375,94.83999633789062,3089.0,246.57000732421875,125.0,236.75999450683594,1492.7900390625,170989200,7231900,19782600,3901900,23378100,1905400
2020-07-15,96.92570495605469,3008.8701171875,249.2100067138672,125.05000305175781,240.27999877929688,1516.8800048828125,97.7249984741211,3008.8701171875,249.2100067138672,125.05000305175781,240.27999877929688,1516.8800048828125,99.24749755859375,3098.35009765625,252.5,127.0,244.82000732421875,1536.3299560546875,96.48999786376953,2973.179931640625,246.5399932861328,124.05000305175781,238.0500030517578,1497.8299560546875,98.98999786376953,3080.22998046875,251.47999572753906,126.95999908447266,241.5500030517578,1523.22998046875,153198000,5788900,12614700,2137300,19133600,1551300
2020-07-16,95.73303985595703,2999.89990234375,242.5,123.43000030517578,240.92999267578125,1514.9200439453125,96.52249908447266,2999.89990234375,242.5,123.43000030517578,240.92999267578125,1514.9200439453125,97.40499877929688,3032.0,245.0500030517578,123.5999984741211,241.75999450683594,1515.9100341796875,95.90499877929688,2918.22998046875,240.74000549316406,120.94000244140625,236.3300018310547,1488.27001953125,96.5625,2971.06005859375,241.77000427246094,121.33000183105469,238.0,1501.5,110577600,6394200,18032100,2432500,18880700,1324200
2020-07-17,95.53963470458984,2961.969970703125,247.13999938964844,122.7699966430664,242.02999877929688,1516.8499755859375,96.32749938964844,2961.969970703125,247.13999938964844,122.7699966430664,242.02999877929688,1516.8499755859375,97.14749908447266,3024.0,247.92999267578125,125.0,244.16000366210938,1523.4300537109375,95.83999633789062,2948.449951171875,244.47999572753906,121.87999725341797,237.86000061035156,1498.0999755859375,96.98750305175781,3009.0,246.5500030517578,125.0,241.0,1516.9100341796875,92186800,4761300,18742400,1883200,18152400,1713200
2020-07-20,97.55303192138672,3196.840087890625,254.80999755859375,124.3499984741211,245.4199981689453,1563.8399658203125,98.35749816894531,3196.840087890625,254.80999755859375,124.3499984741211,245.4199981689453,1563.8399658203125,98.5,3201.360107421875,257.6700134277344,124.87000274658203,246.0500030517578,1569.010009765625,96.0625,2994.02001953125,252.42999267578125,122.66000366210938,235.63999938964844,1502.699951171875,96.4175033569336,3000.199951171875,256.45001220703125,122.7699966430664,240.05999755859375,1515.0,90318000,7598200,19015000,2775200,20872200,1508300
2020-07-21,96.2066421508789,3138.2900390625,257.8999938964844,125.22000122070312,241.75,1555.9200439453125,97.0,3138.2900390625,257.8999938964844,125.22000122070312,241.75,1555.9200439453125,99.25,3240.580078125,261.9200134277344,126.2699966430664,246.91000366210938,1587.050048828125,96.74250030517578,3105.719970703125,256.5199890136719,123.7300033569336,240.0800018310547,1552.6199951171875,99.17250061035156,3232.489990234375,261.2099914550781,125.98999786376953,246.22000122070312,1585.030029296875,103433200,6121300,17120700,3825300,19364200,1374300
2020-07-22,96.4769058227539,3099.909912109375,251.6999969482422,122.75,239.8699951171875,1564.8499755859375,97.27249908447266,3099.909912109375,251.6999969482422,122.75,239.8699951171875,1564.8499755859375,97.9749984741211,3150.0,256.2699890136719,123.79000091552734,241.89999389648438,1566.97998046875,96.60250091552734,3065.260009765625,249.60000610351562,120.97000122070312,238.1199951171875,1543.22998046875,96.69249725341797,3125.0,255.75999450683594,123.58000183105469,240.25999450683594,1555.7099609375,89001600,4104200,19682200,2923100,15427900,1224100
2020-07-23,92.08562469482422,2986.550048828125,251.8800048828125,121.0999984741211,232.60000610351562,1516.75,92.84500122070312,2986.550048828125,251.8800048828125,121.0999984741211,232.60000610351562,1516.75,97.07749938964844,3098.27001953125,257.6600036621094,122.66999816894531,242.4199981689453,1570.3499755859375,92.01000213623047,2970.0,248.69000244140625,119.41999816894531,231.75,1508.5899658203125,96.99749755859375,3098.27001953125,252.10000610351562,122.20999908447266,239.6300048828125,1565.9300537109375,197004400,5656900,25712000,2740900,21771800,1695500
