Date,Open,High,Low,Close,Adj Close,Volume,name
2020-09-17,70.55999755859375,77.18000030517578,69.5,74.88999938964844,74.62832641601562,5005228,603893.SS
2020-09-18,74.7699966430664,79.19999694824219,73.30000305175781,77.77999877929688,77.50823211669922,4548988,603893.SS
2020-09-21,77.0,78.86000061035156,76.62000274658203,77.5999984741211,77.328857421875,2117733,603893.SS
2020-09-22,76.66000366210938,78.08000183105469,75.16999816894531,75.58999633789062,75.32588195800781,1675254,603893.SS
2020-09-23,76.06999969482422,78.5,75.75,76.5,76.23270416259766,1562530,603893.SS
2020-09-24,75.70999908447266,77.05999755859375,74.69000244140625,74.75,74.48881530761719,1427500,603893.SS
2020-09-25,74.8499984741211,75.97000122070312,73.18000030517578,73.83999633789062,73.58199310302734,1255010,603893.SS
2020-09-28,73.51000213623047,75.5,71.0,74.0,73.74143981933594,1354317,603893.SS
2020-09-29,74.43000030517578,75.68000030517578,73.52999877929688,73.52999877929688,73.27307891845703,1145100,603893.SS
2020-09-30,73.6500015258789,74.47000122070312,72.08000183105469,72.0999984741211,71.84807586669922,926240,603893.SS
2020-10-09,73.51000213623047,75.58999633789062,72.58999633789062,73.19999694824219,72.94422912597656,1244721,603893.SS
2020-10-12,74.0,76.81999969482422,73.5199966430664,76.81999969482422,76.55158233642578,2070089,603893.SS
2020-10-13,77.48999786376953,79.6500015258789,75.81999969482422,78.98999786376953,78.71399688720703,3085366,603893.SS
2020-10-14,78.27999877929688,80.9800033569336,77.83000183105469,80.19000244140625,79.9098129272461,2805500,603893.SS
2020-10-15,81.0,81.0,79.0999984741211,79.12999725341797,78.85350799560547,1821234,603893.SS
2020-10-16,79.80000305175781,80.55000305175781,76.94999694824219,77.98999786376953,77.71749114990234,1655276,603893.SS
2020-10-19,78.0,79.5999984741211,76.44999694824219,76.7300033569336,76.46189880371094,1255700,603893.SS
2020-10-20,76.02999877929688,76.80000305175781,75.19999694824219,76.66000366210938,76.39215087890625,1195200,603893.SS
2020-10-21,76.44999694824219,76.58999633789062,72.75,73.0,72.74493408203125,2247880,603893.SS
2020-10-22,73.0,73.0,70.5999984741211,70.69000244140625,70.44300842285156,1678217,603893.SS
2020-10-23,70.69000244140625,71.55999755859375,69.69000244140625,70.87999725341797,70.63233947753906,1202017,603893.SS
2020-10-26,69.87999725341797,71.36000061035156,68.18000030517578,70.30000305175781,70.05436706542969,861800,603893.SS
2020-10-27,69.94999694824219,71.2699966430664,69.62999725341797,71.05000305175781,70.80175018310547,979881,603893.SS
2020-10-28,71.37999725341797,71.5,69.37999725341797,69.94999694824219,69.7055892944336,1397154,603893.SS
2020-10-29,69.9000015258789,73.19000244140625,68.80999755859375,72.41000366210938,72.15699768066406,1981067,603893.SS
2020-10-30,73.69000244140625,77.7699966430664,72.69000244140625,75.38999938964844,75.12657928466797,3329830,603893.SS
2020-11-02,76.0199966430664,78.5,74.70999908447266,77.44999694824219,77.17938232421875,2782477,603893.SS
2020-11-03,78.0,80.87999725341797,76.37999725341797,78.31999969482422,78.04634094238281,2247204,603893.SS
2020-11-04,78.5,79.4800033569336,76.0,77.13999938964844,76.87046813964844,1846077,603893.SS
2020-11-05,78.36000061035156,79.79000091552734,77.29000091552734,78.19999694824219,77.9267578125,1362247,603893.SS
2020-11-06,78.22000122070312,79.51000213623047,76.80000305175781,79.19999694824219,78.92326354980469,2126260,603893.SS
2020-11-09,79.9000015258789,87.12000274658203,79.9000015258789,87.12000274658203,86.81559753417969,4662747,603893.SS
2020-11-10,87.12000274658203,87.16999816894531,83.6500015258789,84.05000305175781,83.7563247680664,3441940,603893.SS
2020-11-11,83.58999633789062,84.98999786376953,80.80000305175781,80.81999969482422,80.53760528564453,2533120,603893.SS
2020-11-12,82.0,82.93000030517578,79.5199966430664,80.19999694824219,79.91976928710938,1618537,603893.SS
2020-11-13,80.0,83.33000183105469,78.77999877929688,81.19999694824219,80.91627502441406,1931200,603893.SS
2020-11-16,81.19999694824219,82.0,78.18000030517578,81.44999694824219,81.1654052734375,1682094,603893.SS
2020-11-17,81.37999725341797,82.4000015258789,77.5,82.0,81.71348571777344,2302178,603893.SS
2020-11-18,80.54000091552734,83.4800033569336,80.5199966430664,82.11000061035156,81.82310485839844,1819730,603893.SS
2020-11-19,81.22000122070312,84.0199966430664,79.62000274658203,83.7699966430664,83.477294921875,2179964,603893.SS
2020-11-20,83.7699966430664,84.3499984741211,81.5,81.76000213623047,81.47432708740234,1582400,603893.SS
2020-11-23,81.01000213623047,81.94000244140625,79.20999908447266,79.98999786376953,79.71050262451172,1667927,603893.SS
2020-11-24,80.0,81.3499984741211,79.70999908447266,80.05999755859375,79.78025817871094,1142023,603893.SS
2020-11-25,79.6500015258789,80.37999725341797,77.81999969482422,77.86000061035156,77.58795166015625,1431307,603893.SS
2020-11-26,77.5,78.69999694824219,74.5999984741211,75.04000091552734,74.77780151367188,1598830,603893.SS
2020-11-27,74.91999816894531,76.13999938964844,73.52999877929688,76.02999877929688,75.76434326171875,1277447,603893.SS
2020-11-30,76.33000183105469,78.0,75.5199966430664,77.30000305175781,77.0299072265625,1389589,603893.SS
2020-12-01,76.87999725341797,78.37000274658203,76.68000030517578,77.30000305175781,77.0299072265625,915580,603893.SS
2020-12-02,78.19999694824219,78.79000091552734,77.19999694824219,77.77999877929688,77.50823211669922,1271620,603893.SS
2020-12-03,77.19999694824219,78.58999633789062,77.19999694824219,77.88999938964844,77.61784362792969,1075830,603893.SS
2020-12-04,77.86000061035156,78.52999877929688,77.37999725341797,77.7699966430664,77.49826049804688,784900,603893.SS
2020-12-07,78.98999786376953,81.8499984741211,78.41999816894531,80.80000305175781,80.5176773071289,2535909,603893.SS
2020-12-08,80.0,80.75,79.2300033569336,80.31999969482422,80.03935241699219,1560454,603893.SS
2020-12-09,80.25,81.01000213623047,77.0,77.02999877929688,76.76084899902344,1623100,603893.SS
2020-12-10,76.51000213623047,80.19999694824219,75.55000305175781,79.5999984741211,79.32186889648438,2548396,603893.SS
2020-12-11,79.5999984741211,83.55999755859375,78.16000366210938,83.30000305175781,83.00894927978516,5298117,603893.SS
2020-12-14,83.5199966430664,86.5,82.5,85.9800033569336,85.67958068847656,5502926,603893.SS
2020-12-15,85.0,85.0,79.6500015258789,79.9000015258789,79.6208267211914,4442329,603893.SS
2020-12-16,78.94999694824219,78.94999694824219,76.5,76.6500015258789,76.3821792602539,2760300,603893.SS
2020-12-17,76.0,77.33000183105469,73.68000030517578,77.19000244140625,76.92029571533203,2814610,603893.SS
2020-12-18,77.52999877929688,78.5,75.19000244140625,76.0999984741211,75.83409881591797,2145910,603893.SS
2020-12-21,75.30000305175781,77.5,73.80000305175781,76.81999969482422,76.55158233642578,2162818,603893.SS
2020-12-22,76.02999877929688,76.0999984741211,74.0,74.19999694824219,73.94073486328125,2410134,603893.SS
2020-12-23,74.0,74.73999786376953,72.30000305175781,73.97000122070312,73.71154022216797,2075429,603893.SS
2020-12-24,73.5,74.29000091552734,71.5,71.5,71.25017547607422,1679028,603893.SS
2020-12-25,71.0,72.5199966430664,70.05000305175781,71.7300033569336,71.4793701171875,1200434,603893.SS
2020-12-28,71.16000366210938,72.19999694824219,70.87000274658203,71.31999969482422,71.07080078125,902540,603893.SS
2020-12-29,70.98999786376953,73.9000015258789,70.79000091552734,73.3499984741211,73.09370422363281,1566050,603893.SS
2020-12-30,73.4000015258789,73.4000015258789,71.20999908447266,72.05999755859375,71.80821228027344,1535200,603893.SS
2020-01-02,127.43827056884766,129.32098388671875,124.69444274902344,126.43827056884766,125.93993377685547,5380612,300782.SZ
2020-01-03,126.41049194335938,126.41049194335938,113.79320526123047,121.97531127929688,121.49456787109375,11702426,300782.SZ
2020-01-06,117.43827056884766,122.06790161132812,116.706787109375,119.44444274902344,118.97367095947266,5977045,300782.SZ
2020-01-07,119.44444274902344,120.0308609008789,115.74073791503906,116.66358184814453,116.20377349853516,5411224,300782.SZ
2020-01-08,116.66666412353516,127.16049194335938,115.74073791503906,126.17283630371094,125.67554473876953,9156395,300782.SZ
2020-01-09,124.46295928955078,128.05555725097656,123.456787109375,127.3456802368164,126.8437728881836,5419535,300782.SZ
2020-01-10,127.39505767822266,135.3950653076172,127.39505767822266,131.6049346923828,131.08624267578125,7276090,300782.SZ
2020-01-13,131.51234436035156,139.63272094726562,131.51234436035156,138.88888549804688,138.3414764404297,6569660,300782.SZ
2020-01-14,142.90122985839844,143.82716369628906,131.48147583007812,133.62037658691406,133.09373474121094,6836173,300782.SZ
2020-01-15,133.02468872070312,134.56790161132812,129.9382781982422,133.86727905273438,133.33966064453125,4302146,300782.SZ
2020-01-16,133.02468872070312,133.30247497558594,129.6265411376953,131.2654266357422,130.74806213378906,4762628,300782.SZ
2020-01-17,131.55247497558594,133.3333282470703,130.55555725097656,131.75616455078125,131.2368621826172,3384934,300782.SZ
2020-01-20,131.79013061523438,139.13580322265625,130.7716064453125,139.13580322265625,138.58741760253906,5666789,300782.SZ
2020-01-21,137.0370330810547,140.44752502441406,135.37037658691406,140.37037658691406,139.817138671875,4427884,300782.SZ
2020-01-22,138.90740966796875,151.2345733642578,134.29013061523438,147.4197540283203,146.83872985839844,6534697,300782.SZ
2020-01-23,145.36727905273438,152.77777099609375,139.44444274902344,145.0617218017578,144.489990234375,5266231,300782.SZ
2020-02-03,130.27777099609375,130.27777099609375,130.27777099609375,130.27777099609375,129.76429748535156,1029672,300782.SZ
2020-02-04,126.54320526123047,136.38888549804688,126.54320526123047,131.79013061523438,131.2707061767578,6577154,300782.SZ
2020-02-05,133.41357421875,133.41357421875,122.83950805664062,124.01234436035156,123.52356719970703,10183232,300782.SZ
2020-02-06,121.60493469238281,131.48147583007812,120.67900848388672,130.21604919433594,129.70281982421875,7463634,300782.SZ
2020-02-07,128.70370483398438,132.7129669189453,128.25616455078125,132.09877014160156,131.578125,4767352,300782.SZ
2020-02-10,130.86419677734375,131.48147583007812,125.60185241699219,127.09876251220703,126.59781646728516,6582241,300782.SZ
2020-02-11,126.54320526123047,131.71913146972656,125.9259262084961,129.6913604736328,129.18020629882812,4601736,300782.SZ
2020-02-12,128.54937744140625,132.3950653076172,128.3950653076172,129.32098388671875,128.81129455566406,4217559,300782.SZ
2020-02-13,128.9629669189453,142.25308227539062,127.96604919433594,142.25308227539062,141.69241333007812,10835959,300782.SZ
2020-02-14,142.28395080566406,149.84567260742188,139.8518524169922,142.90432739257812,142.34109497070312,8371813,300782.SZ
2020-02-17,145.67591857910156,149.88888549804688,143.5586395263672,147.52777099609375,146.94630432128906,6343378,300782.SZ
2020-02-18,147.77777099609375,162.28086853027344,146.91357421875,162.0370330810547,161.3983917236328,5967211,300782.SZ
2020-02-19,157.71604919433594,169.44444274902344,154.9382781982422,160.4938201904297,159.8612518310547,5659907,300782.SZ
2020-02-20,157.77777099609375,174.38272094726562,157.77777099609375,170.08950805664062,169.41912841796875,5422457,300782.SZ
2020-02-21,169.72222900390625,187.0370330810547,168.7283935546875,186.4166717529297,185.68194580078125,5446005,300782.SZ
2020-02-24,181.42283630371094,203.51852416992188,179.32098388671875,200.61727905273438,199.82656860351562,6702934,300782.SZ
2020-02-25,192.28395080566406,211.90122985839844,182.1018524169922,208.37037658691406,207.5491180419922,8196947,300782.SZ
2020-02-26,207.3765411376953,221.6049346923828,190.99691772460938,197.53086853027344,196.75233459472656,9978198,300782.SZ
2020-02-27,200.61727905273438,204.9382781982422,178.3950653076172,180.86419677734375,180.15135192871094,11037805,300782.SZ
2020-02-28,170.37037658691406,191.34877014160156,164.56790161132812,179.9382781982422,179.2290802001953,10678323,300782.SZ
2020-03-02,182.71604919433594,185.80247497558594,171.62037658691406,180.10801696777344,179.3981475830078,6866755,300782.SZ
2020-03-03,182.25308227539062,194.44444274902344,180.24691772460938,183.02468872070312,182.30331420898438,7163604,300782.SZ
2020-03-04,180.55555725097656,183.0216064453125,166.97531127929688,177.4382781982422,176.73892211914062,8575713,300782.SZ
2020-03-05,180.52468872070312,181.65122985839844,170.23147583007812,175.0,174.31027221679688,5803721,300782.SZ
2020-03-06,171.0216064453125,178.3950653076172,171.0216064453125,173.7654266357422,173.08055114746094,4452155,300782.SZ
2020-03-09,169.44444274902344,172.02468872070312,157.40740966796875,158.2716064453125,157.64781188964844,5838823,300782.SZ
2020-03-10,153.04937744140625,168.66357421875,153.04937744140625,167.6234588623047,166.96279907226562,7487678,300782.SZ
2020-03-11,167.28086853027344,168.5586395263672,158.95062255859375,159.70062255859375,159.07118225097656,4937695,300782.SZ
2020-03-12,157.87962341308594,161.43209838867188,155.2870330810547,157.4413604736328,156.82083129882812,4041838,300782.SZ
2020-03-13,151.8518524169922,163.2345733642578,149.99691772460938,160.4938201904297,159.8612518310547,6092476,300782.SZ
2020-03-16,160.49691772460938,160.49691772460938,145.37037658691406,146.6049346923828,146.02711486816406,6294267,300782.SZ
2020-03-17,149.29013061523438,152.77777099609375,137.67591857910156,146.59567260742188,146.01788330078125,5854725,300782.SZ
2020-03-18,147.22222900390625,154.1666717529297,146.1049346923828,148.0833282470703,147.4996795654297,5447062,300782.SZ
2020-03-19,147.53086853027344,153.08642578125,145.30247497558594,151.543212890625,150.9459228515625,5074452,300782.SZ
2020-03-20,153.3950653076172,153.96913146972656,145.9845733642578,147.74073791503906,147.158447265625,4207506,300782.SZ
2020-03-23,140.74073791503906,143.51852416992188,133.51234436035156,134.62962341308594,134.0989990234375,6206968,300782.SZ
2020-03-24,137.65432739257812,139.50616455078125,129.92901611328125,136.49073791503906,135.95277404785156,4830985,300782.SZ
2020-03-25,142.59259033203125,142.83950805664062,137.82716369628906,140.28086853027344,139.7279815673828,4470840,300782.SZ
2020-03-26,139.80555725097656,146.84259033203125,137.33642578125,142.4351806640625,141.87379455566406,4372409,300782.SZ
2020-03-27,144.956787109375,146.29629516601562,138.2716064453125,138.27777099609375,137.73275756835938,3568714,300782.SZ
2020-03-30,133.0648193359375,134.53395080566406,127.06790161132812,131.01852416992188,130.5021209716797,5264458,300782.SZ
2020-03-31,133.63888549804688,134.44444274902344,129.90122985839844,131.48147583007812,130.9632568359375,3520224,300782.SZ
2020-04-01,131.29937744140625,137.8981475830078,130.70986938476562,133.88888549804688,133.36117553710938,4351235,300782.SZ
2020-04-02,133.55555725097656,147.27777099609375,133.05555725097656,147.27777099609375,146.69729614257812,7460031,300782.SZ
2020-04-03,150.0,161.31790161132812,148.49073791503906,158.31790161132812,157.6939239501953,9597029,300782.SZ
2020-04-07,159.26234436035156,165.74073791503906,158.38888549804688,160.6481475830078,160.01498413085938,6128955,300782.SZ
2020-04-08,165.98765563964844,174.38272094726562,159.62037658691406,162.65432739257812,162.01324462890625,8786436,300782.SZ
2020-04-09,162.00616455078125,163.66357421875,157.40740966796875,161.456787109375,160.82041931152344,5221801,300782.SZ
2020-04-10,160.4938201904297,161.41357421875,149.19444274902344,150.4629669189453,149.8699493408203,6680624,300782.SZ
2020-04-13,148.15122985839844,150.37037658691406,141.04937744140625,141.8765411376953,141.31735229492188,6447813,300782.SZ
2020-04-14,144.06790161132812,147.09259033203125,142.25,146.32716369628906,145.7504425048828,4823896,300782.SZ
2020-04-15,147.22222900390625,158.48765563964844,145.37037658691406,153.63888549804688,153.03334045410156,7917131,300782.SZ
2020-04-16,149.4783935546875,164.706787109375,149.17591857910156,163.11727905273438,162.47438049316406,8162506,300782.SZ
2020-04-17,166.6666717529297,172.22222900390625,160.8086395263672,162.4938201904297,161.85336303710938,9036398,300782.SZ
2020-04-20,162.34567260742188,166.04937744140625,159.22222900390625,163.17283630371094,162.5297088623047,5307550,300782.SZ
2020-04-21,160.90122985839844,165.48765563964844,158.956787109375,165.33950805664062,164.68783569335938,5049170,300782.SZ
2020-04-22,162.61727905273438,165.6481475830078,161.30555725097656,164.25926208496094,163.6118621826172,3902081,300782.SZ
2020-04-23,163.88888549804688,165.1234588623047,159.73147583007812,159.8765411376953,159.2464141845703,4377291,300782.SZ
2020-04-24,159.8765411376953,162.40740966796875,156.17283630371094,158.49073791503906,157.86607360839844,3510015,300782.SZ
2020-04-27,159.2283935546875,161.1851806640625,155.28086853027344,160.18209838867188,159.55076599121094,3490581,300782.SZ
2020-04-28,163.2716064453125,176.4783935546875,162.0370330810547,176.4783935546875,175.7828369140625,10910946,300782.SZ
2020-04-29,175.92591857910156,180.80247497558594,172.80247497558594,179.33642578125,178.6295928955078,7893453,300782.SZ
2020-04-30,182.00926208496094,197.2716064453125,179.6481475830078,196.60801696777344,195.83311462402344,8509218,300782.SZ
2020-05-06,195.29013061523438,205.24691772460938,194.4413604736328,202.15122985839844,201.35447692871094,7477988,300782.SZ
2020-05-07,201.2345733642578,201.8518524169922,191.35801696777344,196.2129669189453,195.43963623046875,6969930,300782.SZ
2020-05-08,198.1481475830078,205.40122985839844,197.53395080566406,199.78395080566406,198.9965362548828,5460028,300782.SZ
2020-05-11,200.00616455078125,206.17283630371094,195.9197540283203,200.86419677734375,200.07252502441406,4739238,300782.SZ
2020-05-12,200.61727905273438,204.8765411376953,194.03086853027344,201.33950805664062,200.54595947265625,4912640,300782.SZ
2020-05-13,202.46913146972656,206.13580322265625,197.8549346923828,204.01234436035156,203.20826721191406,4798099,300782.SZ
2020-05-14,203.3950653076172,206.17283630371094,199.07408142089844,199.0802459716797,198.2956085205078,5321813,300782.SZ
2020-05-15,200.3086395263672,217.90122985839844,198.16049194335938,212.9938201904297,212.1543426513672,8016628,300782.SZ
2020-05-18,213.7129669189453,214.8148193359375,191.45986938476562,191.45986938476562,190.70526123046875,11650890,300782.SZ
2020-05-19,191.35801696777344,201.13888549804688,187.29629516601562,200.3086395263672,199.51914978027344,8622592,300782.SZ
2020-05-20,202.15432739257812,202.15432739257812,180.62037658691406,185.03086853027344,184.3015899658203,10733494,300782.SZ
2020-05-21,183.04013061523438,187.3518524169922,176.82098388671875,180.23147583007812,179.5211181640625,7011058,300782.SZ
2020-05-22,178.12962341308594,180.793212890625,169.75308227539062,173.2716064453125,172.58868408203125,6800183,300782.SZ
2020-05-25,171.91049194335938,173.1481475830078,167.28395080566406,171.49073791503906,170.8148193359375,4103784,300782.SZ
2020-05-26,172.22531127929688,181.4783935546875,172.22531127929688,180.92283630371094,180.2097625732422,6513640,300782.SZ
2020-05-27,179.01234436035156,179.28395080566406,169.75308227539062,170.9845733642578,170.31065368652344,5512169,300782.SZ
2020-05-28,168.2129669189453,175.20370483398438,166.04937744140625,174.62037658691406,173.93214416503906,5003292,300782.SZ
2020-05-29,172.83950805664062,174.0154266357422,168.20986938476562,169.3765411376953,168.70896911621094,3892140,300782.SZ
2020-06-01,172.83950805664062,179.00926208496094,170.78395080566406,176.8518524169922,176.15481567382812,7143234,300782.SZ
2020-06-02,176.87962341308594,177.75308227539062,171.29629516601562,176.1882781982422,175.49386596679688,5706317,300782.SZ
2020-06-03,176.23147583007812,177.46913146972656,171.7870330810547,173.1481475830078,172.46571350097656,5634988,300782.SZ
2020-06-04,172.22222900390625,172.46604919433594,169.75308227539062,170.52468872070312,169.8525848388672,3052922,300782.SZ
2020-06-05,171.3765411376953,178.3950653076172,171.3765411376953,176.1265411376953,175.43235778808594,5327486,300782.SZ
2020-06-08,177.46913146972656,181.79013061523438,176.2345733642578,179.1234588623047,178.41746520996094,5066213,300782.SZ
2020-06-09,179.07408142089844,191.2345733642578,175.46604919433594,189.85801696777344,189.10972595214844,6723576,300782.SZ
2020-06-10,187.9938201904297,191.293212890625,184.4197540283203,191.04937744140625,190.29638671875,5341324,300782.SZ
2020-06-11,188.88888549804688,191.29013061523438,185.66357421875,186.53395080566406,185.79876708984375,4657295,300782.SZ
2020-06-12,180.86727905273438,194.44444274902344,179.9783935546875,194.01234436035156,193.2476806640625,6854774,300782.SZ
2020-06-15,191.04937744140625,191.97222900390625,187.22222900390625,187.65432739257812,186.91470336914062,5257778,300782.SZ
2020-06-16,189.33642578125,191.25308227539062,173.456787109375,180.50926208496094,179.79782104492188,7813217,300782.SZ
2020-06-17,178.44444274902344,181.07098388671875,175.0,177.88272094726562,177.18162536621094,3922807,300782.SZ
2020-06-18,181.20370483398438,195.83950805664062,180.5586395263672,195.83950805664062,195.06764221191406,8479096,300782.SZ
2020-06-19,196.29629516601562,196.88272094726562,192.09877014160156,192.58950805664062,191.8304443359375,7304878,300782.SZ
2020-06-22,196.07716369628906,200.20370483398438,190.60801696777344,198.82716369628906,198.04351806640625,7969907,300782.SZ
2020-06-23,199.07408142089844,202.51852416992188,195.0617218017578,201.8518524169922,201.05628967285156,6593769,300782.SZ
2020-06-24,202.16357421875,221.7283935546875,202.16357421875,219.90740966796875,219.04067993164062,9462270,300782.SZ
2020-06-29,210.49691772460938,212.34259033203125,200.61727905273438,212.0154266357422,211.1798095703125,10630060,300782.SZ
2020-06-30,212.977783203125,231.04444885253906,210.0,225.36111450195312,225.0626220703125,8849880,300782.SZ
2020-07-01,227.22222900390625,235.9888916015625,222.94444274902344,227.522216796875,227.2208709716797,8834738,300782.SZ
2020-07-02,227.63333129882812,230.27777099609375,223.37777709960938,225.21665954589844,224.91836547851562,5526651,300782.SZ
2020-07-03,217.77777099609375,224.32777404785156,213.88888549804688,222.75,222.45497131347656,6136446,300782.SZ
2020-07-06,225.0,235.0,218.8333282470703,232.7888946533203,232.48057556152344,10066433,300782.SZ
2020-07-07,234.44444274902344,256.0,233.88888549804688,243.89443969726562,243.5714111328125,9087508,300782.SZ
2020-07-08,243.77777099609375,249.727783203125,238.88888549804688,246.6777801513672,246.35105895996094,6260083,300782.SZ
2020-07-09,244.22222900390625,255.5500030517578,244.0,247.62222290039062,247.29425048828125,7749419,300782.SZ
2020-07-10,255.55555725097656,271.1111145019531,255.55555725097656,264.77777099609375,264.4270935058594,9243133,300782.SZ
2020-07-13,262.7833251953125,273.0555419921875,260.5555419921875,272.25,271.889404296875,7522592,300782.SZ
2020-07-14,273.8888854980469,298.3333435058594,266.1111145019531,289.6111145019531,289.2275390625,9254997,300782.SZ
2020-07-15,285.27777099609375,297.70001220703125,276.23333740234375,281.6666564941406,281.2936096191406,9379126,300782.SZ
2020-07-16,277.7611083984375,283.3333435058594,253.5,253.5,253.16424560546875,10087560,300782.SZ
2020-07-17,252.77777099609375,265.5722351074219,243.10000610351562,258.6055603027344,258.2630310058594,7524025,300782.SZ
2020-07-20,258.3333435058594,262.7611083984375,244.5611114501953,252.8444366455078,252.50955200195312,7495815,300782.SZ
2020-07-21,248.88888549804688,257.4444580078125,246.31666564941406,251.0833282470703,250.7507781982422,5400606,300782.SZ
2020-07-22,248.60000610351562,257.22222900390625,248.33888244628906,250.4888916015625,250.15711975097656,5960210,300782.SZ
2020-07-23,248.13888549804688,251.38333129882812,232.16111755371094,238.88888549804688,238.57247924804688,8826742,300782.SZ
2020-07-24,236.11111450195312,241.61111450195312,223.16111755371094,224.727783203125,224.4301300048828,8348551,300782.SZ
2020-07-27,231.6666717529297,236.11111450195312,228.14443969726562,233.55555725097656,233.2462158203125,6502138,300782.SZ
2020-07-28,238.8333282470703,240.9166717529297,231.27777099609375,236.0722198486328,235.75955200195312,5476618,300782.SZ
2020-07-29,235.8333282470703,244.2611083984375,234.44444274902344,243.9166717529297,243.59361267089844,6822016,300782.SZ
2020-07-30,243.88888549804688,245.5,235.88888549804688,238.40554809570312,238.08978271484375,5788137,300782.SZ
2020-07-31,235.1777801513672,246.90554809570312,235.1777801513672,244.00555419921875,243.682373046875,5704174,300782.SZ
2020-08-03,248.88888549804688,261.4333190917969,243.88888549804688,260.3611145019531,260.0162658691406,8064171,300782.SZ
2020-08-04,259.9444580078125,262.77777099609375,252.78334045410156,253.94444274902344,253.60809326171875,5065493,300782.SZ
2020-08-05,267.22222900390625,268.2611083984375,254.44444274902344,255.9388885498047,255.5998992919922,5704482,300782.SZ
2020-08-06,253.88888549804688,253.88888549804688,245.6777801513672,247.05555725097656,246.72833251953125,5149434,300782.SZ
2020-08-07,246.6666717529297,249.05555725097656,225.55555725097656,233.57777404785156,233.26840209960938,7727882,300782.SZ
2020-08-10,232.77777099609375,235.5500030517578,226.87222290039062,231.80555725097656,231.49853515625,4156308,300782.SZ
2020-08-11,233.272216796875,235.55555725097656,227.22222900390625,227.5,227.1986846923828,3366509,300782.SZ
2020-08-12,227.51666259765625,232.22222900390625,217.77777099609375,231.6666717529297,231.35983276367188,5610209,300782.SZ
2020-08-13,231.6666717529297,231.6777801513672,225.55555725097656,226.06666564941406,225.76724243164062,3573792,300782.SZ
2020-08-14,226.11111450195312,230.4277801513672,223.6666717529297,229.9499969482422,229.6454315185547,3210085,300782.SZ
2020-08-17,228.4166717529297,229.88888549804688,223.8333282470703,228.38888549804688,228.08639526367188,3960133,300782.SZ
2020-08-18,226.77777099609375,226.77777099609375,217.05555725097656,221.5722198486328,221.27874755859375,9275173,300782.SZ
2020-08-19,218.89443969726562,218.89999389648438,215.45555114746094,215.60556030273438,215.3199920654297,4302406,300782.SZ
2020-08-20,217.77777099609375,219.13333129882812,211.11111450195312,211.55555725097656,211.27536010742188,3567079,300782.SZ
2020-08-21,212.78334045410156,214.89443969726562,206.46665954589844,207.477783203125,207.20298767089844,5927241,300782.SZ
2020-08-24,207.22222900390625,219.44444274902344,202.69444274902344,212.58888244628906,212.30731201171875,6443946,300782.SZ
2020-08-25,212.227783203125,216.9388885498047,210.31666564941406,214.29444885253906,214.0106201171875,5194661,300782.SZ
2020-08-26,213.3333282470703,213.3333282470703,206.11111450195312,207.6666717529297,207.39161682128906,3888451,300782.SZ
2020-08-27,207.5,225.92222595214844,207.22222900390625,221.9611053466797,221.66712951660156,7694310,300782.SZ
2020-08-28,222.77777099609375,223.32777404785156,213.89999389648438,218.02777099609375,217.73899841308594,5425740,300782.SZ
2020-08-31,219.96665954589844,222.5,216.11666870117188,218.65554809570312,218.36595153808594,4275721,300782.SZ
2020-09-01,216.11111450195312,216.6666717529297,208.3333282470703,213.27777099609375,212.9952850341797,3930901,300782.SZ
2020-09-02,213.38333129882812,215.22222900390625,211.2111053466797,211.98333740234375,211.70257568359375,2395404,300782.SZ
2020-09-03,211.1777801513672,222.71665954589844,208.3333282470703,218.50555419921875,218.21615600585938,6235833,300782.SZ
2020-09-04,217.22222900390625,227.88888549804688,216.22222900390625,225.0388946533203,224.74082946777344,7748388,300782.SZ
2020-09-07,225.0,225.0,211.11111450195312,212.67222595214844,212.3905487060547,6112584,300782.SZ
2020-09-08,213.88888549804688,213.88888549804688,202.77777099609375,205.05555725097656,204.78396606445312,4370230,300782.SZ
2020-09-09,200.0,200.55555725097656,187.38888549804688,187.6666717529297,187.41810607910156,6186814,300782.SZ
2020-09-10,190.55555725097656,192.88333129882812,183.4166717529297,184.30555725097656,184.0614471435547,3881268,300782.SZ
2020-09-11,185.61111450195312,190.54444885253906,184.44444274902344,189.91111755371094,189.6595916748047,3721233,300782.SZ
2020-09-14,192.22222900390625,197.60556030273438,189.44444274902344,194.83888244628906,194.58082580566406,4057167,300782.SZ
2020-09-15,193.3333282470703,208.3333282470703,192.227783203125,204.4277801513672,204.1570281982422,4994566,300782.SZ
2020-09-16,202.77777099609375,207.7611083984375,200.28334045410156,204.04444885253906,203.77420043945312,3084435,300782.SZ
2020-09-17,203.05555725097656,220.16111755371094,201.9499969482422,216.19444274902344,215.90809631347656,5564214,300782.SZ
2020-09-18,214.227783203125,218.2111053466797,212.6666717529297,216.53334045410156,216.24655151367188,3291566,300782.SZ
2020-09-21,217.21665954589844,222.77777099609375,213.51666259765625,214.17222595214844,213.88856506347656,3156294,300782.SZ
2020-09-22,211.14443969726562,218.05555725097656,208.92222595214844,210.37222290039062,210.09359741210938,3323608,300782.SZ
2020-09-23,212.22222900390625,217.61111450195312,208.61111450195312,214.06666564941406,213.78314208984375,3202698,300782.SZ
